;hash_id;name;price;latitude;longitude;category_main_cb;category_type_cb;category_sub_cb;type_of_flat;size_m
78;2273776972;Pronájem bytu 1+kk 25 m²;10000;49.19103839868943;16.620612601310572;1;2;2;-;-
79;3926066508;Pronájem bytu 1+1 28 m²;6000;50.670008398689426;14.041962601310574;1;2;3;-;-
80;3800503628;Pronájem bytu 1+kk 19 m²;8000;49.216768398689425;16.633061601310573;1;2;2;-;-
81;184747340;Pronájem bytu 2+1 47 m²;7000;49.81999839868943;18.188182601310572;1;2;5;-;-
82;1526924620;Pronájem bytu 2+1 42 m²;6000;49.77207039868943;18.433896601310575;1;2;5;-;-
83;2869101900;Pronájem bytu 3+1 62 m²;8000;49.844664398689424;18.561839601310574;1;2;7;-;-
84;1416312140;Prodej bytu 2+kk 29 m²;3384000;50.06267039868943;14.385685601310573;1;1;4;2+kk;29.0
85;2846549324;Prodej bytu 2+kk 38 m²;4737000;50.073607398689425;14.467313601310574;1;1;4;2+kk;38.0
86;4228154700;Prodej bytu 2+kk 39 m²;5733000;50.09321039868943;14.442631601310573;1;1;4;2+kk;39.0
87;2607060300;Prodej bytu 4+kk 149 m² (Podkrovní);14730000;50.06700039868942;14.390983601310573;1;1;8;4+kk;149.0
88;3584509004;Prodej bytu 2+kk 34 m²;3795000;50.117685398689424;14.490906601310574;1;1;4;2+kk;34.0
89;4211279180;Prodej bytu 2+1 36 m²;1751000;49.18372639868942;16.365649601310572;1;1;5;2+1;36.0
90;3405972812;Prodej bytu 2+kk 38 m²;5175000;50.11171539868943;14.462742601310573;1;1;4;2+kk;38.0
91;3087205708;Pronájem bytu 2+kk 37 m² (Jednopodlažní);10000;50.191996398689426;15.848314601310573;1;2;4;-;-
92;2281899340;Pronájem bytu 1+kk 27 m²;6000;49.39127239868942;17.681950601310575;1;2;2;-;-
93;4188308812;Prodej bytu 3+kk 73 m²;7882000;50.052641398689424;14.286707601310574;1;1;6;3+kk;73.0
94;688063820;Prodej bytu 3+kk 71 m²;7166000;49.20577439868943;16.711337601310575;1;1;6;3+kk;71.0
95;2030241100;Prodej bytu 3+kk 67 m²;7166000;49.20577439868943;16.711337601310575;1;1;6;3+kk;67.0
96;2984064332;Pronájem bytu 4+1 73 m²;15000;50.74393339868943;15.038897601310573;1;2;9;-;-
97;1224934732;Pronájem bytu 3+1 58 m²;9000;50.639712398689426;14.065145601310574;1;2;7;-;-
98;2567112012;Prodej bytu 2+1 42 m²;1425000;50.31476439868943;12.736014601310574;1;1;5;2+1;42.0
99;504116556;Pronájem bytu 1+1 37 m²;13000;50.03251939868942;14.467559601310574;1;2;3;-;-
100;1040385356;Pronájem bytu 2+1 44 m²;10000;50.22151439868943;17.210894601310574;1;2;5;-;-
101;3815060812;Pronájem bytu 4+kk 335 m² (Loft);95000;50.04675539868943;14.413207601310575;1;2;8;-;-
102;4018083148;Pronájem bytu 2+kk 62 m²;23000;50.072737398689426;14.427762601310574;1;2;4;-;-
103;2894009676;Pronájem bytu 2+kk 46 m²;20000;50.072737398689426;14.427762601310574;1;2;4;-;-
104;3179222348;Pronájem bytu 2+kk 54 m²;22000;50.072737398689426;14.427762601310574;1;2;4;-;-
105;4236186956;Pronájem bytu 1+kk 24 m²;13000;50.072737398689426;14.427762601310574;1;2;2;-;-
106;1862468940;Pronájem bytu 2+1 43 m²;13000;50.08917839868943;14.362792601310574;1;2;5;-;-
107;783861068;Pronájem bytu 2+kk 41 m²;15000;50.05251539868943;14.302437601310574;1;2;4;-;-
108;3204646220;Pronájem bytu 1+kk 23 m²;4000;49.785296398689425;18.418628601310573;1;2;2;-;-
109;2399339852;Prodej bytu 2+kk 35 m²;5534000;50.09889839868943;14.403967601310574;1;1;4;2+kk;35.0
110;738395468;Pronájem bytu 3+1 58 m²;8000;49.84456139868943;18.576428601310575;1;2;7;-;-
111;1275266380;Prodej bytu 3+1 63 m²;1552000;49.95762839868943;12.674104601310574;1;1;7;3+1;63.0
112;3959620940;Prodej bytu 2+kk 31 m²;4689000;50.086058398689424;14.472103601310573;1;1;4;2+kk;31.0
113;1560479052;Pronájem bytu 2+kk 41 m²;12000;49.205015398689426;16.573842601310574;1;2;4;-;-
114;889570636;Pronájem bytu 4+kk 133 m²;91000;50.09597639868942;14.416898601310574;1;2;8;-;-
115;302187852;Prodej bytu 2+kk 35 m²;1313000;50.670965398689425;13.871536601310574;1;1;4;2+kk;35.0
116;566302028;Prodej bytu 3+1 66 m²;5494000;50.056204398689424;14.308882601310573;1;1;7;3+1;66.0
117;3802568012;Prodej bytu 2+kk 43 m²;2055000;50.518824398689425;14.138986601310574;1;1;4;2+kk;43.0
118;2986542412;Pronájem bytu 2+1 69 m²;23000;50.060850398689425;14.463525601310574;1;2;5;-;-
119;2754479436;Pronájem bytu 4+1 79 m²;26000;50.07294739868943;14.493032601310574;1;2;9;-;-
120;548119884;Pronájem bytu 1+1 27 m²;11000;50.07607939868942;14.422592601310575;1;2;3;-;-
121;1090581836;Pronájem bytu 3+1 199 m²;55000;50.07013539868942;14.430732601310574;1;2;7;-;-
122;1129780556;Pronájem bytu 1+kk 16 m²;9000;50.10869839868943;14.464002601310574;1;2;2;-;-
123;1177097548;Pronájem bytu 2+1 46 m²;14000;50.037108398689426;14.499352601310575;1;2;5;-;-
124;1764910156;Pronájem bytu 1+kk 31 m²;13000;50.06689739868943;14.430402601310574;1;2;2;-;-
125;2146112844;Pronájem bytu 1+kk 33 m²;11000;50.131258398689425;14.526962601310574;1;2;2;-;-
126;2305492300;Pronájem bytu 2+kk 47 m²;17000;50.07265739868943;14.453982601310575;1;2;4;-;-
127;2306733388;Pronájem bytu 5+1 135 m²;35000;50.08317839868943;14.373852601310574;1;2;11;-;-
128;2886149452;Pronájem bytu 2+1 39 m²;16000;50.080317398689424;14.412192601310574;1;2;5;-;-
129;2924942668;Pronájem bytu 2+kk 35 m²;14000;50.06910539868942;14.463852601310574;1;2;4;-;-
130;4061209932;Pronájem bytu 3+kk 68 m²;20000;50.05390839868942;14.448892601310574;1;2;6;-;-
131;4194960716;Pronájem bytu 3+kk 53 m²;15000;50.00542739868943;14.435282601310574;1;2;6;-;-
132;587400524;Prodej bytu 1+kk 32 m²;6042000;50.08448639868943;14.489202601310573;1;1;2;1+kk;32.0
133;1929577804;Prodej bytu 3+kk 51 m²;9363000;50.08423839868943;14.489279601310574;1;1;6;3+kk;51.0
134;1315767628;Pronájem bytu 2+kk 39 m²;15000;50.120569398689426;14.480771601310574;1;2;4;-;-
135;3875214668;Pronájem bytu 3+kk 54 m²;19000;50.058649398689425;14.403764601310574;1;2;6;-;-
136;2983908428;Pronájem bytu 2+kk 59 m²;28000;50.07421739868943;14.412443601310574;1;2;4;-;-
137;3213825356;Pronájem bytu 3+kk 113 m²;60000;50.06599639868943;14.402534601310574;1;2;6;-;-
138;2763211852;Prodej bytu 2+kk 49 m²;9714000;50.053530398689425;14.374293601310574;1;1;4;2+kk;49.0
139;121029964;Pronájem bytu 2+kk 41 m²;18000;50.07306539868943;14.464910601310574;1;2;4;-;-
140;2128811340;Pronájem bytu 4+kk 137 m²;62000;50.068148398689424;14.386485601310573;1;2;8;-;-
141;805504332;Pronájem bytu 2+kk 31 m²;4000;49.785296398689425;18.418628601310573;1;2;4;-;-
142;991237452;Pronájem bytu 2+kk 49 m²;13000;49.19150039868943;16.604092601310573;1;2;4;-;-
143;1342375244;Pronájem bytu 2+kk 41 m² (Jednopodlažní);9000;48.99534839868942;14.482686601310574;1;2;4;-;-
144;256820556;Prodej bytu 3+kk 46 m²;2627000;50.712603398689424;15.426577601310575;1;1;6;3+kk;46.0
145;4026729804;Prodej bytu 3+1 54 m²;2428000;49.75071239868942;13.013822601310574;1;1;7;3+1;54.0
146;3221423436;Pronájem bytu 2+kk 39 m²;5000;50.53441439868943;13.784011601310574;1;2;4;-;-
147;206378316;Pronájem bytu 2+kk 38 m²;11000;50.763823398689425;15.057399601310573;1;2;4;-;-
148;2480158028;Pronájem bytu 1+kk 20 m²;7000;50.044321398689426;15.777298601310573;1;2;2;-;-
149;3506636108;Prodej bytu 3+1 53 m²;1591000;49.84053639868942;18.569503601310572;1;1;7;3+1;53.0
150;1006576972;Pronájem bytu 3+1 70 m²;22000;50.00601839868943;14.399315601310574;1;2;7;-;-
151;3864728908;Pronájem bytu 3+1 49 m²;7000;49.792788398689424;18.272437601310575;1;2;7;-;-
152;3753583948;Pronájem bytu 3+1 83 m²;28000;50.06421139868942;14.444440601310573;1;2;7;-;-
153;1487639884;Prodej bytu 2+kk 16 m² (Podkrovní);2651000;50.091337398689426;14.405181601310574;1;1;4;2+kk;16.0
154;3008312652;Prodej bytu 6 pokojů a více 121 m²;21889000;50.070990398689425;14.433577601310574;1;1;12;-;-
155;355800396;Pronájem bytu 3+kk 50 m² (Jednopodlažní);14000;49.76943439868943;14.696340601310574;1;2;6;-;-
156;298452300;Pronájem bytu 3+kk 71 m² (Mezonet);23000;49.22727039868943;16.631787601310574;1;2;6;-;-
157;1640629580;Pronájem bytu 1+kk 19 m²;11000;49.18839939868943;16.616645601310573;1;2;2;-;-
158;117638476;Prodej bytu 2+kk 32 m²;3662000;50.01647039868943;14.445457601310574;1;1;4;2+kk;32.0
159;1459815756;Prodej bytu 2+1 38 m²;684000;50.548090398689425;13.786414601310574;1;1;5;2+1;38.0
160;2679510348;Pronájem bytu 1+kk 29 m²;8000;48.95859739868943;14.512445601310574;1;2;2;-;-
161;3591189836;Pronájem bytu 5+kk 172 m² (Mezonet);42000;50.064661398689424;14.494153601310574;1;2;10;-;-
162;2296980812;Pronájem bytu 3+1 77 m²;39000;50.06035139868943;14.423465601310573;1;2;7;-;-
163;4111803724;Pronájem bytu 2+kk 72 m²;13000;49.195360398689424;16.491174601310576;1;2;4;-;-
164;4238878028;Pronájem bytu 3+1 71 m²;19000;50.069479398689424;14.469169601310574;1;2;7;-;-
165;3452835148;Pronájem bytu 2+1 47 m²;13000;49.18976039868943;16.657092601310573;1;2;5;-;-
166;2801993036;Pronájem bytu 1+kk 27 m²;11000;49.19694339868943;16.613681601310574;1;2;2;-;-
167;4144170316;Prodej bytu 3+kk 62 m²;8679000;50.21778339868943;12.885173601310575;1;1;6;3+kk;62.0
168;335742284;Pronájem bytu 2+kk 34 m²;11000;50.037367398689426;14.472509601310573;1;2;4;-;-
169;2417280332;Pronájem bytu 2+kk 53 m²;31000;50.06423439868943;14.447780601310575;1;2;4;-;-
170;3034518860;Prodej bytu 4+1 92 m²;0;50.076483398689426;14.422238601310573;1;1;9;4+1;92.0
171;3921220940;Prodej bytu 2+kk 38 m²;0;50.076483398689426;14.422238601310573;1;1;4;2+kk;38.0
172;1677919564;Prodej bytu 3+1 62 m² (Jednopodlažní);3973000;49.74965139868942;13.425211601310574;1;1;7;3+1;62.0
173;3020096844;Prodej bytu 2+kk 39 m²;1106000;50.53441439868943;13.784011601310574;1;1;4;2+kk;39.0
174;404432204;Pronájem bytu 3+1 70 m²;19000;49.187536398689424;16.619551601310572;1;2;7;-;-
175;376575308;Pronájem bytu 3+kk 39 m²;14000;49.19152339868943;16.600184601310573;1;2;6;-;-
176;567743820;Pronájem bytu 1+kk 18 m²;7000;49.19995339868942;16.609566601310572;1;2;2;-;-
177;2144929100;Pronájem bytu 1+1 29 m²;10000;49.20731639868943;16.577939601310575;1;2;3;-;-
178;2679047500;Pronájem bytu 2+1 53 m²;10000;49.205111398689425;16.641263601310573;1;2;5;-;-
179;4253893708;Prodej bytu 4+kk 78 m²;12660000;50.066557398689426;14.451130601310574;1;1;8;4+kk;78.0
180;1890051404;Pronájem bytu 1+1 23 m²;5000;50.086989398689425;14.676881601310575;1;2;3;-;-
181;2383856972;Pronájem bytu 3+kk 85 m²;43000;50.059412398689425;14.414303601310573;1;2;6;-;-
182;1157825868;Pronájem bytu 2+kk 35 m²;10000;50.49766439868942;14.272429601310574;1;2;4;-;-
183;469713996;Prodej bytu 2+kk 40 m²;6196000;50.038397398689426;14.318518601310574;1;1;4;2+kk;40.0
184;3736573260;Prodej bytu 1+1 32 m²;3893000;50.15529139868943;14.398013601310574;1;1;3;1+1;32.0
185;2495739212;Pronájem bytu 3+1 85 m²;37000;50.068232398689425;14.457553601310574;1;2;7;-;-
186;507852108;Prodej bytu 3+1 62 m²;6202000;50.02378739868943;14.616334601310573;1;1;7;3+1;62.0
187;524948812;Pronájem bytu 5+1 213 m² (Mezonet);83000;50.081732398689425;14.427199601310575;1;2;11;-;-
188;2092504396;Pronájem bytu 3+kk 64 m²;35000;50.05914139868943;14.413463601310573;1;2;6;-;-
189;2123703628;Pronájem bytu 2+kk 59 m²;27000;50.07421739868943;14.412443601310574;1;2;4;-;-
190;2433291596;Pronájem bytu 3+kk 113 m² (Mezonet);60000;50.06599639868943;14.402534601310574;1;2;6;-;-
191;1310135628;Pronájem bytu 3+kk 82 m²;39000;50.05439639868943;14.434311601310574;1;2;6;-;-
192;2591171916;Prodej bytu 3+kk 62 m²;3575000;50.40342239868943;14.923489601310575;1;1;6;3+kk;62.0
193;2167846220;Prodej bytu 2+kk 47 m²;5654000;49.17203339868943;16.627509601310575;1;1;4;2+kk;47.0
194;2460124492;Prodej bytu 3+kk 58 m²;5081000;50.50670139868943;14.063068601310574;1;1;6;3+kk;58.0
195;2842834252;Pronájem bytu 3+1 83 m²;33000;50.06987239868943;14.449427601310575;1;2;7;-;-
196;2129728844;Pronájem bytu 4+kk 141 m²;59000;50.06814439868943;14.386485601310573;1;2;8;-;-
197;2040796492;Pronájem bytu 2+1 43 m²;19000;50.066332398689426;14.441512601310574;1;2;5;-;-
198;2500003148;Prodej bytu 3+1 50 m²;2070000;50.21665439868943;12.199916601310575;1;1;7;3+1;50.0
199;148239692;Pronájem bytu 1+kk 23 m²;14000;50.065966398689426;14.422068601310574;1;2;2;-;-
200;2060969292;Pronájem bytu 1+1 23 m²;5000;50.086989398689425;14.676881601310575;1;2;3;-;-
201;171115852;Prodej bytu 2+1 42 m²;955000;50.10620339868942;12.541411601310573;1;1;5;2+1;42.0
202;2855470412;Pronájem bytu 4+kk 257 m² (Mezonet);109000;50.06599639868943;14.402534601310574;1;2;8;-;-
203;3392341324;Prodej bytu 3+kk 61 m²;5008000;50.31587039868943;14.777501601310574;1;1;6;3+kk;61.0
204;1669416012;Prodej bytu 3+kk 107 m²;11577000;50.05977139868943;14.393538601310574;1;1;6;3+kk;107.0
205;2146882636;Prodej bytu 2+kk 73 m²;7576000;50.059992398689424;14.393507601310574;1;1;4;2+kk;73.0
206;2755507532;Pronájem bytu 4+kk 138 m²;59000;50.066172398689424;14.404059601310573;1;2;8;-;-
207;1798505804;Prodej bytu 1+kk 38 m²;4451000;50.048552398689424;14.497398601310573;1;1;2;1+kk;38.0
208;3140683084;Pronájem bytu 3+1 62 m²;14000;48.983507398689426;14.474192601310573;1;2;7;-;-
209;3529033036;Pronájem bytu 1+kk 33 m²;9000;49.749479398689424;13.382115601310574;1;2;2;-;-
210;674432332;Pronájem bytu 2+kk 46 m²;18000;50.09773839868943;14.462773601310573;1;2;4;-;-
211;2958198092;Prodej bytu 2+kk 54 m²;5876000;50.097033398689426;14.497842601310573;1;1;4;2+kk;54.0
212;4204991820;Pronájem bytu 2+kk 47 m²;13000;50.06241439868943;14.438589601310573;1;2;4;-;-
213;3895657804;Pronájem bytu 1+1 27 m²;3000;49.963408398689424;16.401595601310575;1;2;3;-;-
214;1496515916;Prodej bytu 3+kk 43 m²;11068000;50.08330739868943;14.457175601310574;1;1;6;3+kk;43.0
215;2838693196;Prodej bytu 3+1 111 m² (Mezonet);0;50.06571439868943;14.384190601310573;1;1;7;3+1;111.0
216;556975436;Prodej bytu 2+kk 53 m²;12732000;50.069887398689424;14.415831601310574;1;1;4;2+kk;53.0
217;555861324;Pronájem bytu 2+1 107 m²;62000;50.077997398689426;14.424727601310574;1;2;5;-;-
218;3375564108;Prodej bytu 3+kk 58 m²;6600000;50.139467398689426;14.542210601310574;1;1;6;3+kk;58.0
219;1566913868;Pronájem bytu 3+kk 159 m²;50000;50.05733739868943;14.410208601310574;1;2;6;-;-
220;393135436;Pronájem bytu 2+1 44 m²;7000;49.81950239868942;18.175420601310574;1;2;5;-;-
221;4165277004;Prodej bytu 3+kk 50 m²;0;48.97181539868943;14.492097601310574;1;1;6;3+kk;50.0
222;2460939596;Prodej bytu 2+1 50 m²;2627000;49.94365539868943;15.284343601310574;1;1;5;2+1;50.0
223;3166565708;Prodej bytu 3+kk 70 m²;4419000;49.94444939868943;15.174410601310575;1;1;6;3+kk;70.0
224;3191014732;Pronájem bytu 2+kk 48 m²;11000;49.207365398689426;16.606721601310575;1;2;4;-;-
225;162600268;Pronájem bytu 2+kk 35 m²;15000;50.09126939868943;14.490558601310573;1;2;4;-;-
226;625743180;Pronájem bytu 2+kk 47 m²;16000;50.10204539868943;14.535052601310573;1;2;4;-;-
227;1855915340;Pronájem bytu 4+1 65 m²;23000;50.08131239868943;14.501715601310574;1;2;9;-;-
228;548148556;Pronájem bytu 2+1 49 m²;19000;50.08327339868943;14.397833601310573;1;2;5;-;-
229;73340236;Pronájem bytu 1+kk 20 m²;10000;50.02873839868943;14.418783601310574;1;2;2;-;-
230;2385708364;Prodej bytu 2+1 39 m²;4976000;50.024416398689425;14.387127601310574;1;1;5;2+1;39.0
231;916120908;Pronájem bytu 2+kk 26 m²;21000;50.07701739868943;14.441296601310574;1;2;4;-;-
232;3727885644;Prodej bytu 3+kk 58 m²;5247000;50.76809139868943;15.094308601310575;1;1;6;3+kk;58.0
233;2636375372;Pronájem bytu 2+kk 43 m²;26000;50.063791398689425;14.393607601310574;1;2;4;-;-
234;1712592204;Pronájem bytu 2+1 62 m²;8000;49.92375839868943;17.911036601310574;1;2;5;-;-
235;3006137676;Pronájem bytu 1+kk 21 m²;8000;50.04316939868943;15.766439601310573;1;2;2;-;-
236;3020817740;Pronájem bytu 1+kk 27 m²;8000;50.030008398689425;15.769130601310573;1;2;2;-;-
237;16721228;Prodej bytu 2+kk 40 m²;3980000;50.022131398689424;14.547846601310574;1;1;4;2+kk;40.0
238;2055005516;Pronájem bytu 1+1 30 m²;7000;50.94520039868943;14.563455601310574;1;2;3;-;-
239;2719814988;Prodej bytu 2+1 49 m²;3177000;50.04076639868943;14.490903601310574;1;1;5;2+1;49.0
240;2905941324;Prodej bytu 2+kk 36 m²;3177000;50.055998398689425;14.453769601310574;1;1;4;2+kk;36.0
241;4013098316;Pronájem bytu 3+kk 66 m²;12000;49.73796739868943;18.634413601310573;1;2;6;-;-
242;870573388;Prodej bytu 5+1 164 m²;11537000;49.907789398689424;14.256008601310574;1;1;11;5+1;164.0
243;851653964;Pronájem bytu 3+1 83 m²;33000;50.06987239868943;14.449427601310575;1;2;7;-;-
