;code;name;category_main_cb;category_type_cb;category_sub_cb;rooms;size_meters;locality;latitude;longitude;price;timestamp
3105;2237601100;Prodej bytu 2+kk 42 m²;1;1;4;2+kk;42.0;lavicky-lavicky-;49.37602352613514;15.980899473864861;2965000;2024-04-12 17:49:45
3106;3163063628;Prodej bytu 2+kk 31 m²;1;1;4;2+kk;31.0;praha-vinohrady-sobotecka;50.06806752613514;14.462542473864861;4964000;2024-04-12 17:49:45
3107;3678909772;Prodej bytu 3+1 60 m²;1;1;7;3+1;60.0;praha-stare-mesto-smetanovo-nabrezi;50.07694052613514;14.42023247386486;13721000;2024-04-12 17:49:45
3108;1503852364;Prodej bytu 1+kk 18 m²;1;1;2;1+kk;18.0;praha-liben-konselska;50.10630152613514;14.48021247386486;3716000;2024-04-12 17:49:45
3109;1002972492;Prodej bytu 3+kk 51 m²;1;1;6;3+kk;51.0;brno-komin-bystrcka;49.214501526135145;16.544252473864862;5726000;2024-04-12 17:49:45
3110;3537491276;Prodej bytu 5+kk 143 m²;1;1;10;5+kk;143.0;praha-jinonice-za-zameckem;50.046769526135144;14.36199847386486;19652000;2024-04-12 17:49:45
3111;160511308;Prodej bytu 3+1 61 m²;1;1;7;3+1;61.0;praha-liben-drahobejlova;50.097398526135144;14.49338147386486;6516000;2024-04-12 17:49:45
3112;1310442828;Prodej bytu 5+kk 77 m² (Mezonet);1;1;10;5+kk;77.0;dobrichovice-dobrichovice-palackeho;49.92056852613514;14.28070247386486;6654000;2024-04-12 17:49:45
3113;3787793740;Prodej bytu 3+1 62 m²;1;1;7;3+1;62.0;drnovice-drnovice-;49.270303526135145;16.964794473864863;2958000;2024-04-12 17:49:45
3114;3453240396;Prodej bytu 3+kk 52 m²;1;1;6;3+kk;52.0;beroun-beroun-mesto-u-archivu;49.95154352613514;14.074597473864861;4268000;2024-04-12 17:49:45
3115;3064804684;Prodej bytu 3+kk 48 m²;1;1;6;3+kk;48.0;ceska-lipa-ceska-lipa-bardejovska;50.685266526135145;14.55342747386486;2275000;2024-04-12 17:49:45
3116;354448460;Prodej bytu 3+1 46 m²;1;1;7;3+1;46.0;novy-bor-novy-bor-bozeny-nemcove;50.74870852613514;14.56716547386486;1930000;2024-04-12 17:49:45
3117;3473737036;Dražba bytu 1+kk 22 m²;1;3;2;-;-;praha-liben-sokolovska;50.09818052613514;14.48947847386486;1462000;2024-04-12 17:49:45
3118;3611886924;Prodej bytu 5+kk 165 m²;1;1;10;5+kk;165.0;praha-holesovice-pplk--sochora;50.093061526135145;14.43802347386486;0;2024-04-12 17:49:45
3119;3716428876;Prodej bytu 2+kk 38 m²;1;1;4;2+kk;38.0;praha-kobylisy-cumpelikova;50.120858526135144;14.46611047386486;6102000;2024-04-12 17:49:45
3120;569124172;Prodej bytu 2+1 52 m²;1;1;5;2+1;52.0;plzen-jizni-predmesti-zamecnicka;49.73245052613514;13.37409347386486;2751000;2024-04-12 17:49:45
3121;1466946892;Prodej bytu 2+kk 26 m²;1;1;4;2+kk;26.0;neratovice-neratovice-kojeticka;50.24590452613514;14.52725847386486;1413000;2024-04-12 17:49:45
3122;755828044;Prodej bytu 3+kk 50 m²;1;1;6;3+kk;50.0;hradec-kralove-kukleny-;50.200883526135144;15.80608347386486;4937000;2024-04-12 17:49:45
3123;603198796;Prodej bytu 3+kk 43 m²;1;1;6;3+kk;43.0;milovice-mlada-armadni;50.222913526135144;14.86422547386486;3785000;2024-04-12 17:49:45
3124;1874994508;Prodej bytu 4+kk 79 m²;1;1;8;4+kk;79.0;lysa-nad-labem-litol-palackeho;50.17936052613514;14.86209547386486;0;2024-04-12 17:49:45
3125;3255633228;Prodej bytu 3+1 110 m²;1;1;7;3+1;110.0;praha-vinohrady-belehradska;50.06391652613514;14.44009647386486;13535000;2024-04-12 17:49:45
3126;1687004748;Prodej bytu 3+kk 54 m²;1;1;6;3+kk;54.0;praha-zlicin-mistrinska;50.05575352613514;14.289117473864861;7900000;2024-04-12 17:49:45
3127;318547532;Prodej bytu 4+kk 73 m²;1;1;8;4+kk;73.0;praha-zlicin-mistrinska;50.05575352613514;14.289117473864861;8811000;2024-04-12 17:49:45
3128;3540845900;Prodej bytu 2+1 39 m²;1;1;5;2+1;39.0;cesky-krumlov-horni-brana-pod-vyhlidkou;48.79922252613514;14.32680847386486;2896000;2024-04-12 17:49:45
3129;2416772428;Prodej bytu 1+1 22 m²;1;1;3;1+1;22.0;usti-nad-labem-klise-masarykova;50.66697052613514;14.02461447386486;958000;2024-04-12 17:49:45
3130;2955285836;Prodej bytu 1+kk 15 m²;1;1;2;1+kk;15.0;praha-chodov-ceneticka;50.034940526135145;14.50588147386486;2199000;2024-04-12 17:49:45
3131;3881514316;Prodej bytu 1+kk 22 m²;1;1;2;1+kk;22.0;dolni-loucky-dolni-loucky-;49.355050526135145;16.361198473864864;1992000;2024-04-12 17:49:45
3132;908539212;Prodej bytu 3+1 55 m²;1;1;7;3+1;55.0;zlin-salas-;49.169053526135144;17.62891247386486;3165000;2024-04-12 17:49:45
3133;548205900;Prodej bytu 2+1 44 m²;1;1;5;2+1;44.0;vyskov-vyskov-predmesti-svermova;49.274091526135145;17.01062647386486;1785000;2024-04-12 17:49:45
3134;3439994188;Prodej bytu 2+kk 46 m²;1;1;4;2+kk;46.0;breclav-breclav-bratislavska;48.74333352613514;16.90217447386486;2241000;2024-04-12 17:49:45
3135;2271163724;Prodej bytu 3+1 45 m²;1;1;7;3+1;45.0;ivancice-ivancice-okruzni;49.09423952613514;16.372858473864863;3785000;2024-04-12 17:49:45
3136;3054306636;Prodej bytu 2+1 50 m²;1;1;5;2+1;50.0;zlin-priluky-prilucka;49.214566526135144;17.708351473864862;2999000;2024-04-12 17:49:45
3137;4099847500;Prodej bytu 3+1 51 m²;1;1;7;3+1;51.0;zbysov-zbysov-;49.80561252613514;15.35650147386486;1723000;2024-04-12 17:49:45
3138;2752316748;Prodej bytu 3+kk 75 m²;1;1;6;3+kk;75.0;praha-zizkov-horanska;50.08391752613514;14.486833473864861;7722000;2024-04-12 17:49:45
3139;4094494028;Dražba bytu 2+1 37 m²;1;3;5;-;-;ostrava-moravska-ostrava-u-parku;49.84381252613514;18.293053473864862;1015000;2024-04-12 17:49:45
3140;43517260;Prodej bytu 2+1 37 m²;1;1;5;2+1;37.0;praha-bubenec-ve-struhach;50.10351752613514;14.40421147386486;5447000;2024-04-12 17:49:45
3141;353174860;Prodej bytu 3+1 48 m²;1;1;7;3+1;48.0;vernerice-vernerice-nadrazni;50.65147152613514;14.31071247386486;1186000;2024-04-12 17:49:45
3142;1695352140;Prodej bytu 4+kk 75 m²;1;1;8;4+kk;75.0;praha-zizkov-horanska;50.08391752613514;14.486833473864861;7722000;2024-04-12 17:49:45
3143;708642124;Prodej bytu 1+1 26 m²;1;1;3;1+1;26.0;chodov-chodov-cs--odbojaru;50.22804052613514;12.752662473864861;751000;2024-04-12 17:49:45
3144;2587690316;Prodej bytu 2+kk 35 m²;1;1;4;2+kk;35.0;kurim--pazourkova;49.30016452613514;16.552088473864863;4042000;2024-04-12 17:49:45
3145;1001395532;Prodej bytu 3+1 51 m²;1;1;7;3+1;51.0;karvina-nove-mesto-rude-armady;49.85620652613514;18.55616447386486;1344000;2024-04-12 17:49:45
3146;2322551884;Prodej bytu 3+kk 75 m²;1;1;6;3+kk;75.0;ostrava-slezska-ostrava-michalkovicka;49.83572152613514;18.309856473864862;5171000;2024-04-12 17:49:45
3147;608384332;Prodej bytu 1+kk 19 m²;1;1;2;1+kk;19.0;praha-vrsovice-madridska;50.06323052613514;14.46474547386486;2930000;2024-04-12 17:49:45
3148;406652236;Prodej bytu 3+1 51 m²;1;1;7;3+1;51.0;teplice-teplice-vrazova;50.63023952613514;13.821333473864861;1896000;2024-04-12 17:49:45
3149;4275017036;Prodej bytu 5+1 151 m²;1;1;11;5+1;151.0;praha-nove-mesto-gorazdova;50.06816252613514;14.42157247386486;13784000;2024-04-12 17:49:45
3150;122160460;Prodej bytu 2+kk 42 m²;1;1;4;2+kk;42.0;praha-zizkov-olsanska;50.07662752613514;14.47168647386486;6826000;2024-04-12 17:49:45
3151;3627877708;Prodej bytu 1+kk 27 m²;1;1;2;1+kk;27.0;praha-kbely-zeleznobrodska;50.126802526135144;14.556354473864861;3206000;2024-04-12 17:49:45
3152;2633241932;Prodej bytu 2+kk 66 m²;1;1;4;2+kk;66.0;praha-kamyk-kramperova;50.000485526135144;14.46226547386486;5578000;2024-04-12 17:49:45
3153;3431605580;Prodej bytu 2+kk 43 m²;1;1;4;2+kk;43.0;zlin-priluky-drevnicka;49.21850752613514;17.711437473864862;4819000;2024-04-12 17:49:45
3154;3304600908;Prodej bytu 3+1 57 m²;1;1;7;3+1;57.0;hradec-kralove-svobodne-dvory-;50.213136526135145;15.80465047386486;3653000;2024-04-12 17:49:45
3155;3565818956;Prodej bytu 3+kk 75 m²;1;1;6;3+kk;75.0;praha-brevnov-radimova;50.08061352613514;14.38222847386486;10254000;2024-04-12 17:49:45
3156;394143052;Prodej bytu 2+kk 35 m²;1;1;4;2+kk;35.0;praha-hlubocepy-hugo-haase;50.02165352613514;14.370176473864861;4309000;2024-04-12 17:49:45
3157;2947278156;Prodej bytu 1+1 31 m²;1;1;3;1+1;31.0;ceska-trebova-ceska-trebova-;49.89498652613514;16.454176473864862;955000;2024-04-12 17:49:45
3158;2621244748;Prodej bytu 2+kk 39 m²;1;1;4;2+kk;39.0;praha-liben-ceskomoravska;50.09606352613514;14.504257473864861;4819000;2024-04-12 17:49:45
3159;3769419084;Prodej bytu 3+kk 55 m²;1;1;6;3+kk;55.0;kladno-kladno-stechova;50.13719352613514;14.09543147386486;2965000;2024-04-12 17:49:45
3160;1027409228;Prodej bytu 2+kk 26 m²;1;1;4;2+kk;26.0;jihlava-jihlava-divadelni;49.39150052613514;15.59570847386486;3068000;2024-04-12 17:49:45
3161;222102860;Prodej bytu 2+kk 26 m²;1;1;4;2+kk;26.0;jihlava-jihlava-divadelni;49.39150052613514;15.59570847386486;2620000;2024-04-12 17:49:45
3162;4248634700;Prodej bytu 2+kk 43 m²;1;1;4;2+kk;43.0;jihlava-jihlava-divadelni;49.39150052613514;15.59570847386486;4068000;2024-04-12 17:49:45
3163;3443328332;Prodej bytu 1+kk 26 m²;1;1;2;1+kk;26.0;jihlava-jihlava-divadelni;49.39150052613514;15.59570847386486;2489000;2024-04-12 17:49:45
3164;4224394572;Prodej bytu 2+kk 45 m²;1;1;4;2+kk;45.0;brno-zabrdovice-spolkova;49.19444052613514;16.62967947386486;3996000;2024-04-12 17:49:45
3165;1368073548;Prodej bytu 2+1 54 m² (Mezonet);1;1;5;2+1;54.0;brno-zabrdovice-spolkova;49.19444052613514;16.62967947386486;3976000;2024-04-12 17:49:45
3166;2727028044;Prodej bytu 2+1 93 m²;1;1;5;2+1;93.0;brno-zabrdovice-spolkova;49.19461252613514;16.630409473864862;4436000;2024-04-12 17:49:45
3167;4287309132;Prodej bytu 5+1 91 m² (Mezonet);1;1;11;5+1;91.0;brno-zabrdovice-spolkova;49.19444052613514;16.62967947386486;8274000;2024-04-12 17:49:45
3168;1355294028;Prodej bytu 3+1 61 m² (Mezonet);1;1;7;3+1;61.0;brno-zabrdovice-spolkova;49.19444052613514;16.62967947386486;5447000;2024-04-12 17:49:45
3169;2245141836;Prodej bytu 2+kk 36 m²;1;1;4;2+kk;36.0;brno-zabrdovice-spolkova;49.19461252613514;16.630409473864862;3496000;2024-04-12 17:49:45
3170;955651404;Prodej bytu 4+kk 63 m²;1;1;8;4+kk;63.0;praha-vinohrady-polska;50.07151152613514;14.45149947386486;12342000;2024-04-12 17:49:45
3171;1379931468;Prodej bytu 3+kk 49 m²;1;1;6;3+kk;49.0;praha-zabehlice-puchovska;50.040853526135145;14.48410547386486;4819000;2024-04-12 17:49:45
3172;2989364556;Prodej bytu 3+kk 59 m²;1;1;6;3+kk;59.0;praha-nove-mesto-dittrichova;50.06700252613514;14.42341547386486;0;2024-04-12 17:49:45
3173;1207571788;Prodej bytu 2+kk 42 m²;1;1;4;2+kk;42.0;praha-liben-na-sypkem;50.10840352613514;14.48160547386486;5509000;2024-04-12 17:49:45
3174;1909069132;Prodej bytu 2+kk 64 m²;1;1;4;2+kk;64.0;praha-strasnice-zverinova;50.07760352613514;14.492375473864861;6199000;2024-04-12 17:49:45
3175;3405849932;Prodej bytu 3+kk 48 m²;1;1;6;3+kk;48.0;polerady-polerady-;50.19507352613514;14.59905547386486;5171000;2024-04-12 17:49:45
3176;1899046220;Prodej bytu 3+1 68 m²;1;1;7;3+1;68.0;praha-holesovice-strojnicka;50.09760452613514;14.442735473864861;8129000;2024-04-12 17:49:45
3177;2557592908;Prodej bytu 3+1 43 m²;1;1;7;3+1;43.0;praha-zizkov-stitneho;50.07837452613514;14.45994547386486;6205000;2024-04-12 17:49:45
3178;1019057484;Prodej bytu 2+kk 46 m²;1;1;4;2+kk;46.0;praha-bechovice-mladych-bechovic;50.07507452613514;14.62208547386486;4819000;2024-04-12 17:49:45
3179;1854186828;Prodej bytu 4+1 67 m²;1;1;9;4+1;67.0;praha-vrsovice-dukelska;50.06614452613514;14.47829547386486;5854000;2024-04-12 17:49:45
3180;1128072524;Prodej bytu 1+kk 31 m²;1;1;2;1+kk;31.0;hradec-kralove-kukleny-;50.200925526135144;15.806050473864861;3169000;2024-04-12 17:49:45
3181;126489676;Prodej bytu 2+kk 47 m²;1;1;4;2+kk;47.0;praha-brevnov-;50.07882452613514;14.37646647386486;6700000;2024-04-12 17:49:45
3182;450135372;Prodej bytu 2+kk 29 m²;1;1;4;2+kk;29.0;praha-praha-dubec-;50.054635526135144;14.59726147386486;4136000;2024-04-12 17:49:45
3183;1193846092;Prodej bytu 3+kk 50 m²;1;1;6;3+kk;50.0;milicin-milicin-;49.563722526135145;14.66825847386486;3465000;2024-04-12 17:49:45
3184;3031729484;Prodej bytu 2+kk 37 m²;1;1;4;2+kk;37.0;nehvizdy--;50.12366652613514;14.73682947386486;4033000;2024-04-12 17:49:45
3185;1714681164;Prodej bytu 3+kk 64 m²;1;1;6;3+kk;64.0;hradec-kralove-kukleny-;50.200883526135144;15.80608347386486;5652000;2024-04-12 17:49:45
3186;2605331788;Prodej bytu 2+kk 36 m²;1;1;4;2+kk;36.0;brno-cernovice-famerovo-namesti;49.16924852613514;16.644831473864862;3988000;2024-04-12 17:49:45
3187;2470249804;Prodej bytu 5+1 139 m²;1;1;11;5+1;139.0;lazne-belohrad-lazne-belohrad-jiraskovo-nabrezi;50.42013352613514;15.59217647386486;4688000;2024-04-12 17:49:45
3188;1706952012;Prodej bytu 3+1 93 m²;1;1;7;3+1;93.0;praha-smichov-kobrova;50.06691552613514;14.40366647386486;13756000;2024-04-12 17:49:45
3189;2354578764;Prodej bytu 3+kk 186 m²;1;1;6;3+kk;186.0;popovicky-nebrenice-;49.937585526135145;14.615906473864861;0;2024-04-12 17:49:45
3190;3812427084;Prodej bytu 2+1 44 m²;1;1;5;2+1;44.0;jicin-valdicke-predmesti-nam--v--ctvrtka;50.43066952613514;15.37216347386486;2544000;2024-04-12 17:49:45
3191;1054495820;Prodej bytu 2+1 53 m²;1;1;5;2+1;53.0;praha-nove-mesto-vladislavova;50.07328952613514;14.42786347386486;8619000;2024-04-12 17:49:45
3192;992859468;Prodej bytu 2+kk 38 m²;1;1;4;2+kk;38.0;jilemnice-jilemnice-jaroslava-havlicka;50.598538526135144;15.51454747386486;2585000;2024-04-12 17:49:45
3193;4030530892;Prodej bytu 3+1 68 m²;1;1;7;3+1;68.0;praha-vinohrady-kolinska;50.069562526135144;14.46301547386486;9653000;2024-04-12 17:49:45
3194;2815964492;Prodej bytu 3+kk 50 m²;1;1;6;3+kk;50.0;plzen-jizni-predmesti-telocvicna;49.73153852613514;13.38294647386486;3068000;2024-04-12 17:49:45
3195;829560140;Prodej bytu 3+kk 62 m²;1;1;6;3+kk;62.0;praha-zizkov-hartigova;50.08184152613514;14.466824473864861;10550000;2024-04-12 17:49:45
